Loja,Fim de Semana ou Feriado,Media Historica,Investimento em MKT,Chuva,Shopping,Clientes
69,0,2053.591708,500,0,0,500
69,0,2053.591708,579.6010539,0,0,500
69,1,2053.591708,500,0,0,1362.694963
69,0,2053.591708,607.5053134,0,0,567.4226178
69,0,2053.591708,725.9452044,1,0,4522.609438
69,1,2053.591708,764.728707,0,0,500
69,1,2053.591708,756.8203977,0,0,500
69,0,2053.591708,791.1642351,1,0,1569.781478
69,1,2053.591708,660.0063532,0,0,500
69,0,2053.591708,611.722696,0,0,2679.855308
69,0,2053.591708,735.1542982,0,0,500
69,0,2053.591708,633.6342985,0,0,991.1275013
69,0,2053.591708,552.6337249,1,0,500
69,0,2053.591708,715.8154442,0,0,500
69,0,2053.591708,714.6684432,0,0,500
69,1,2053.591708,623.2860965,0,0,3769.441508
69,1,2053.591708,602.7881245,1,0,500
69,0,2053.591708,688.6523364,0,0,1689.134891
69,0,2053.591708,727.0999634,0,0,2533.015102
69,0,2053.591708,814.231665,1,0,1426.558782
69,0,2053.591708,962.5134401,0,0,3276.135698
69,0,2053.591708,992.4018448,1,0,500
69,0,2053.591708,1104.492066,0,0,3254.822343
69,0,2053.591708,1140.08898,1,0,1059.961513
69,1,2053.591708,1178.887279,0,0,500
69,0,2053.591708,1170.963021,0,0,931.2577401
69,0,2053.591708,1075.658053,0,0,4072.80248
69,0,2053.591708,906.8123111,0,0,500
69,0,2053.591708,939.7669807,0,0,938.2872986
69,1,2053.591708,823.9531957,0,0,1846.299411
69,1,2053.591708,768.4980526,0,0,3411.712711
69,0,2053.591708,959.5383171,0,0,5821.457123
69,0,2053.591708,1014.308661,0,0,2539.382137
69,0,2053.591708,906.2310482,0,0,1861.540739
69,0,2053.591708,1184.016737,0,0,1696.716708
69,0,2053.591708,1233.35299,0,0,6529.447354
69,1,2053.591708,1361.96365,0,0,500
69,1,2053.591708,1235.734804,0,0,1856.742326
69,1,2053.591708,1229.432403,0,0,1348.104489
69,0,2053.591708,1209.892903,0,0,500
69,0,2053.591708,968.9301827,0,0,3388.888789
69,0,2053.591708,1017.98171,1,0,500
69,0,2053.591708,1078.360981,0,0,3412.230774
69,0,2053.591708,986.2163083,0,0,500
69,0,2053.591708,1011.411518,0,0,500
69,0,2053.591708,1149.070508,0,0,4959.719609
69,0,2053.591708,1167.711023,0,0,3389.534967
69,0,2053.591708,1296.91238,0,0,2850.618369
69,0,2053.591708,1433.703698,0,0,1863.226603
69,1,2053.591708,1535.951512,0,0,500
69,1,2053.591708,1416.411743,0,0,8078.262479
69,0,2053.591708,1524.554274,0,0,5477.434266
69,0,2053.591708,1384.006894,1,0,500
69,0,2053.591708,1281.015459,0,0,639.8957709
69,0,2053.591708,1252.205289,0,0,3228.088403
69,0,2053.591708,1300.965918,0,0,2451.307499
69,0,2053.591708,1071.172049,0,0,549.4830436
69,1,2053.591708,1143.635499,0,0,2546.969176
69,0,2053.591708,1177.443345,1,0,3800.656243
69,0,2053.591708,1077.007889,0,0,500
69,0,2053.591708,1003.143374,1,0,500
69,0,2053.591708,887.4562725,0,0,500
69,0,2053.591708,739.943507,0,0,1736.541755
69,1,2053.591708,790.0941424,0,0,5228.353367
69,1,2053.591708,769.8502998,0,0,5066.529982
69,1,2053.591708,685.9583414,0,0,4307.379365
69,0,2053.591708,866.8609436,0,0,2334.12322
69,1,2053.591708,809.6119756,0,0,500
69,0,2053.591708,695.4943007,0,0,1275.983266
70,0,8739.937425,1000,0,0,6179.239427
70,0,8739.937425,1041.690491,0,0,8217.645827
70,1,8739.937425,987.7509974,0,0,6549.916804
70,0,8739.937425,954.1655626,0,0,7581.685383
70,0,8739.937425,934.8350489,0,0,4776.322811
70,1,8739.937425,826.2293105,0,0,8547.263689
70,0,8739.937425,739.6152782,0,0,3057.962478
70,1,8739.937425,893.2179974,0,0,6321.155662
70,1,8739.937425,1071.618135,0,0,9158.051041
70,0,8739.937425,1167.472541,0,0,8546.439076
70,0,8739.937425,1125.465647,0,0,10941.93309
70,0,8739.937425,1305.739125,0,0,12326.83813
70,0,8739.937425,1168.076054,0,0,7672.864805
70,0,8739.937425,1200.060929,0,0,7717.832408
70,0,8739.937425,1294.044722,1,0,5267.989965
70,0,8739.937425,1229.0382,0,0,10230.35448
70,0,8739.937425,1164.224267,0,0,5066.508883
70,0,8739.937425,1134.457038,0,0,2074.974776
70,0,8739.937425,1082.492861,0,0,9516.310657
70,0,8739.937425,979.9223656,0,0,8056.318137
70,0,8739.937425,952.3389038,0,0,3761.525896
70,1,8739.937425,774.8322495,0,0,4793.40245
70,0,8739.937425,568.0131952,0,0,4533.709504
70,1,8739.937425,654.2368898,0,0,5765.090216
70,0,8739.937425,500,1,0,1178.265702
70,0,8739.937425,504.8936114,0,0,2366.536695
70,0,8739.937425,500,0,0,2061.344937
70,0,8739.937425,559.5695996,0,0,2633.191426
70,1,8739.937425,623.570475,0,0,6850.878095
70,0,8739.937425,709.543217,1,0,500
70,0,8739.937425,777.8755751,0,0,3949.483605
70,0,8739.937425,714.9934123,0,0,7470.382689
70,0,8739.937425,603.8534838,0,0,6044.061351
70,1,8739.937425,674.0420646,0,0,6156.32675
70,0,8739.937425,755.8821427,1,0,6809.768867
70,0,8739.937425,856.7566031,0,0,6345.948756
70,1,8739.937425,953.1040424,0,0,6113.325895
70,0,8739.937425,849.291116,1,0,500
70,0,8739.937425,981.5690912,0,0,3396.745676
70,0,8739.937425,924.5720486,0,0,8221.803591
70,0,8739.937425,942.3254951,0,0,4848.853582
70,1,8739.937425,1017.676233,0,0,11507.94767
70,0,8739.937425,955.0187488,1,0,2747.732029
70,1,8739.937425,1085.291988,0,0,8419.544507
70,0,8739.937425,991.43749,0,0,4256.203367
70,1,8739.937425,954.8126382,0,0,5340.932858
70,1,8739.937425,837.162105,1,0,6706.991448
70,0,8739.937425,822.4178985,0,0,5940.629522
70,1,8739.937425,823.0806228,0,0,8535.204923
70,1,8739.937425,865.5584893,1,0,7192.954739
70,0,8739.937425,1047.021172,0,0,8817.56664
70,0,8739.937425,1134.776758,1,0,3452.465984
70,1,8739.937425,1181.764965,0,0,8040.001353
70,0,8739.937425,1179.633661,1,0,5467.502179
70,0,8739.937425,1135.488993,0,0,11194.83898
70,0,8739.937425,1120.086807,0,0,3909.672075
70,0,8739.937425,1029.687693,0,0,9150.923222
70,0,8739.937425,1048.486328,0,0,6922.569866
70,0,8739.937425,1030.914949,0,0,4404.152355
70,0,8739.937425,1080.595391,0,0,6469.911832
70,0,8739.937425,1116.607435,0,0,6475.460605
70,1,8739.937425,1120.085009,0,0,5937.141137
70,1,8739.937425,1141.936946,0,0,13014.75129
70,1,8739.937425,1297.36529,0,0,10248.65287
70,1,8739.937425,1210.015669,0,0,12035.43506
70,0,8739.937425,1181.864272,0,0,9401.503182
70,0,8739.937425,1038.773747,0,0,8628.345664
70,0,8739.937425,990.4238623,0,0,7350.153772
70,0,8739.937425,1087.135628,0,0,8488.314659
70,0,8739.937425,1200.605158,0,0,13284.54826
70,1,8739.937425,1228.401032,0,0,8198.956435
70,0,8739.937425,1138.492634,1,0,4471.638477
70,1,8739.937425,1028.109253,0,0,6102.606676
70,1,8739.937425,1073.345644,0,0,6236.091029
70,0,8739.937425,1086.24617,0,0,4578.739139
70,0,8739.937425,1014.130742,0,0,7313.574477
70,0,8739.937425,1027.853325,0,0,2064.247063
70,1,8739.937425,1005.645495,0,0,7789.908481
70,0,8739.937425,965.5172912,0,0,5419.068831
70,0,8739.937425,911.8795062,0,0,3429.450696
70,0,8739.937425,967.4859007,0,0,4759.432877
70,0,8739.937425,767.8118108,0,0,1402.989456
70,0,8739.937425,766.3543006,1,0,684.9839412
70,1,8739.937425,828.785279,0,0,10597.33441
70,1,8739.937425,794.7850561,0,0,6421.665155
70,0,8739.937425,891.2917076,0,0,9867.950573
70,1,8739.937425,862.2603818,0,0,7099.868867
70,0,8739.937425,718.0145271,0,0,7304.623133
70,1,8739.937425,782.9937679,1,0,6014.375107
70,0,8739.937425,848.4033258,0,0,4718.985583
70,0,8739.937425,728.794853,1,0,4655.216858
70,0,8739.937425,812.7938417,0,0,2781.414849
70,0,8739.937425,671.4766474,0,0,6979.001826
70,1,8739.937425,732.1691008,0,0,5986.844503
70,0,8739.937425,557.5767036,0,0,5619.678548
70,0,8739.937425,592.1919382,0,0,5814.8319
70,0,8739.937425,500,0,0,2803.56834
70,0,8739.937425,516.1500863,0,0,3194.559124
70,0,8739.937425,500,0,0,500
71,0,5041.10933,1000,0,0,7595.134046
71,0,5041.10933,863.2184348,0,0,500
71,0,5041.10933,875.6624697,0,0,4036.371526
71,0,5041.10933,975.5459549,0,0,5958.235853
71,0,5041.10933,1027.659685,0,0,4487.910114
71,0,5041.10933,1002.240454,0,0,6790.057195
71,0,5041.10933,912.7075762,0,0,7168.040917
71,0,5041.10933,1162.846298,0,0,8280.548724
71,0,5041.10933,1183.963635,0,0,2170.665716
71,0,5041.10933,1412.081791,0,0,9315.616823
71,0,5041.10933,1424.928221,0,0,5431.517353
71,0,5041.10933,1388.776501,0,0,8312.908041
71,1,5041.10933,1421.793611,0,0,10176.2095
71,0,5041.10933,1542.132768,0,0,3043.006009
71,0,5041.10933,1575.55393,1,0,2924.530629
71,0,5041.10933,1651.105634,0,0,6287.328062
71,1,5041.10933,1667.08008,0,0,10969.64324
71,0,5041.10933,1819.769043,0,0,6909.839214
71,1,5041.10933,1837.783967,0,0,6794.59202
71,1,5041.10933,1897.379649,0,0,6167.141122
71,0,5041.10933,1817.142951,0,0,9846.038187
71,0,5041.10933,1820.203744,0,0,4476.622609
71,1,5041.10933,1826.852301,0,0,10393.01242
71,0,5041.10933,1740.066209,0,0,6515.204101
71,0,5041.10933,1818.700153,1,0,5777.631669
71,0,5041.10933,1809.759115,0,0,3705.644516
71,0,5041.10933,1991.203568,0,0,6853.768121
71,0,5041.10933,2115.760079,0,0,5174.405151
71,1,5041.10933,2121.651412,0,0,10798.44226
71,0,5041.10933,2185.086198,1,0,7166.466067
71,1,5041.10933,2135.618361,0,0,13445.55546
71,0,5041.10933,2159.690972,0,0,6889.307975
71,0,5041.10933,2267.483466,0,0,5379.349375
71,0,5041.10933,2023.142292,0,0,12009.92931
71,0,5041.10933,1926.505765,1,0,4406.394442
71,0,5041.10933,1910.873391,0,0,7113.535459
71,1,5041.10933,1905.968481,0,0,8335.350072
71,1,5041.10933,1871.101371,1,0,4916.446504
71,0,5041.10933,1858.437322,0,0,12874.38715
71,1,5041.10933,1911.496523,0,0,12275.18346
71,0,5041.10933,1849.33198,0,0,2857.640339
71,0,5041.10933,1968.255877,0,0,5618.943769
71,1,5041.10933,2063.83626,1,0,3103.177211
71,0,5041.10933,2205.363079,0,0,11005.79071
71,1,5041.10933,2261.985444,0,0,12403.34563
71,0,5041.10933,2410.885905,0,0,12170.57216
71,0,5041.10933,2381.111997,1,0,12613.09667
71,0,5041.10933,2263.956398,0,0,9747.443413
71,0,5041.10933,2395.127398,0,0,9072.003947
71,0,5041.10933,2424.102094,1,0,6977.598164
71,0,5041.10933,2552.417559,0,0,8070.334013
71,0,5041.10933,2456.257797,1,0,4646.650101
71,1,5041.10933,2647.547111,0,0,10053.88112
71,0,5041.10933,2746.682577,1,0,932.502962
71,0,5041.10933,2749.369207,0,0,10264.15911
71,1,5041.10933,2730.086508,0,0,9466.356164
71,0,5041.10933,2572.25739,0,0,8350.908081
71,0,5041.10933,2570.016391,0,0,7957.934466
71,0,5041.10933,2684.956516,0,0,14738.82211
71,0,5041.10933,2813.953905,0,0,10306.1178
71,0,5041.10933,2810.419817,0,0,15113.33678
71,0,5041.10933,2977.610617,0,0,9944.873195
71,0,5041.10933,3049.273122,0,0,14140.95494
71,0,5041.10933,3027.757399,0,0,14254.71451
71,0,5041.10933,2915.908488,0,0,8355.922733
71,0,5041.10933,2942.967271,0,0,5071.131307
71,1,5041.10933,2881.506796,0,0,15987.43016
71,0,5041.10933,2824.200767,0,0,11570.65964
71,0,5041.10933,2734.994525,0,0,13028.35311
71,0,5041.10933,2690.868539,0,0,8235.966349
71,0,5041.10933,2676.358709,0,0,6309.626075
71,0,5041.10933,2589.999114,1,0,9469.880737
71,0,5041.10933,2444.833233,0,0,6803.500043
71,0,5041.10933,2401.879207,0,0,11806.46923
71,0,5041.10933,2463.110609,0,0,9917.829289
71,0,5041.10933,2385.56469,0,0,5865.79267
71,0,5041.10933,2272.361413,0,0,11307.39513
71,1,5041.10933,2272.879807,0,0,10189.17305
71,1,5041.10933,2277.567061,0,0,8214.255933
71,0,5041.10933,2172.058924,0,0,4772.092553
71,0,5041.10933,1942.176438,0,0,2352.285136
71,0,5041.10933,1979.394898,0,0,3361.599667
71,0,5041.10933,2147.657693,1,0,14100.16824
71,0,5041.10933,2261.204776,0,0,5676.16211
71,0,5041.10933,2251.986029,0,0,9863.312986
71,0,5041.10933,2261.098245,0,0,8850.085634
71,0,5041.10933,2113.056522,0,0,7239.534619
71,0,5041.10933,2242.588481,0,0,5798.826486
71,1,5041.10933,2267.929885,1,0,21659.62657
71,0,5041.10933,2172.051064,0,0,7278.049209
71,0,5041.10933,2319.704554,1,0,4275.132107
71,1,5041.10933,2337.816333,0,0,10053.52924
71,0,5041.10933,2556.537665,0,0,7685.603253
71,0,5041.10933,2675.043138,0,0,10158.89867
71,0,5041.10933,2790.746535,0,0,12194.19949
71,0,5041.10933,2739.902527,0,0,12409.11822
71,0,5041.10933,2639.797364,0,0,13000.7316
71,0,5041.10933,2529.493386,0,0,8889.452337
71,1,5041.10933,2631.184844,0,0,7152.479832
72,0,4945.669216,1000,0,0,1928.942863
72,0,4945.669216,1010.873984,0,0,5234.951333
72,0,4945.669216,906.5756998,0,0,4933.154467
72,1,4945.669216,783.1241867,0,0,2555.033694
72,0,4945.669216,820.331901,0,0,500
72,1,4945.669216,875.9796537,0,0,7601.249541
72,0,4945.669216,787.0202063,0,0,1659.132818
72,1,4945.669216,855.1229849,0,0,500
72,1,4945.669216,787.9934273,0,0,4683.508712
72,0,4945.669216,792.025046,0,0,4580.5312
72,0,4945.669216,766.9020109,0,0,1443.92766
72,0,4945.669216,824.7264186,0,0,3250.216337
72,0,4945.669216,840.7459992,0,0,529.145141
72,0,4945.669216,780.2542598,0,0,3233.446853
72,0,4945.669216,763.3652599,1,0,4734.985004
72,1,4945.669216,820.8608553,0,0,6720.991139
72,0,4945.669216,638.864476,0,0,7478.692948
72,1,4945.669216,731.0781295,0,0,1266.741403
72,0,4945.669216,767.1086408,0,0,500
72,1,4945.669216,773.3017617,0,0,3610.463959
72,1,4945.669216,930.8464793,0,0,5073.575113
72,0,4945.669216,1047.844611,0,0,4046.651133
72,0,4945.669216,1031.357255,0,0,500
72,0,4945.669216,953.1808177,0,0,3629.647085
72,0,4945.669216,968.2194442,1,0,3279.654247
72,0,4945.669216,883.7332029,0,0,884.0485075
72,0,4945.669216,903.3064039,0,0,4032.84823
72,0,4945.669216,781.6928744,0,0,1288.958186
72,1,4945.669216,704.4928624,0,0,3517.428669
72,0,4945.669216,642.093734,1,0,1615.695665
72,1,4945.669216,500,0,0,4426.144387
72,1,4945.669216,500,0,0,3832.159354
72,1,4945.669216,500,0,0,500
72,0,4945.669216,500,0,0,1525.332638
72,0,4945.669216,500,1,0,500
72,0,4945.669216,561.8402205,0,0,4181.910171
72,0,4945.669216,793.5205771,0,0,5171.284073
72,1,4945.669216,762.393334,1,0,2740.494694
72,0,4945.669216,794.3600118,0,0,2886.394891
72,1,4945.669216,807.5829035,0,0,6396.138465
72,0,4945.669216,761.6133346,0,0,5534.067146
72,1,4945.669216,751.0870174,0,0,4820.220034
72,0,4945.669216,816.8746019,1,0,4056.45405
72,1,4945.669216,877.9538963,0,0,8048.254668
72,0,4945.669216,996.5125395,0,0,6587.935658
72,1,4945.669216,989.9304375,0,0,6061.153276
72,0,4945.669216,836.2061409,1,0,3122.521678
72,1,4945.669216,765.3477335,0,0,2501.106468
72,0,4945.669216,899.5374123,0,0,3596.816843
72,0,4945.669216,896.5718215,1,0,4072.146931
72,0,4945.669216,1032.557107,0,0,5316.395448
72,1,4945.669216,1086.734741,1,0,2692.388421
72,0,4945.669216,1207.479798,0,0,3140.390848
72,0,4945.669216,1260.160588,1,0,2526.553573
72,1,4945.669216,1244.10021,0,0,8850.540812
72,0,4945.669216,1316.498099,0,0,6616.515919
72,0,4945.669216,1212.499396,0,0,3677.578628
72,1,4945.669216,1174.93679,0,0,6964.248094
72,1,4945.669216,1227.325322,0,0,8737.348358
72,1,4945.669216,1238.571701,0,0,6853.916949
72,0,4945.669216,1196.781997,0,0,4317.167334
72,1,4945.669216,1293.039414,0,0,12501.14505
72,0,4945.669216,1495.87068,0,0,2468.917912
72,0,4945.669216,1524.096086,0,0,5152.743848
72,0,4945.669216,1567.60826,0,0,4123.948247
72,1,4945.669216,1734.941,0,0,10244.58642
72,0,4945.669216,1580.342883,0,0,2695.868071
72,0,4945.669216,1744.830609,0,0,10153.21912
72,0,4945.669216,1759.018111,0,0,6013.937104
72,0,4945.669216,1672.173165,0,0,9535.962423
72,0,4945.669216,1577.476816,0,0,2186.687837
72,0,4945.669216,1492.279132,1,0,3145.466721
72,0,4945.669216,1394.141187,0,0,3809.956346
72,1,4945.669216,1373.886154,0,0,5136.147781
72,1,4945.669216,1408.995728,0,0,6106.948053
72,0,4945.669216,1432.760701,0,0,4854.42145
72,1,4945.669216,1418.281714,0,0,5662.088977
72,0,4945.669216,1412.446609,0,0,6639.286932
72,0,4945.669216,1319.288984,0,0,1260.25132
72,1,4945.669216,1158.071,0,0,10797.25312
72,0,4945.669216,1244.667435,0,0,5269.494008
72,1,4945.669216,1173.54707,0,0,3842.217886
72,1,4945.669216,1151.160386,1,0,3315.259733
72,0,4945.669216,1110.7862,0,0,2225.029018
72,0,4945.669216,1055.834715,0,0,6825.119308
72,1,4945.669216,1127.967484,0,0,3671.160362
72,0,4945.669216,1278.848509,0,0,6290.598351
72,0,4945.669216,1310.780958,0,0,4714.603264
72,0,4945.669216,1305.764106,1,0,2303.141861
72,1,4945.669216,1207.896637,0,0,5292.731683
72,0,4945.669216,1215.370578,1,0,500
72,0,4945.669216,1066.963129,0,0,3600.374011
72,0,4945.669216,982.2492201,0,0,2855.955406
72,0,4945.669216,1007.464588,0,0,3585.073089
72,1,4945.669216,1167.408244,0,0,5206.01487
72,0,4945.669216,1266.968523,0,0,5069.35885
72,0,4945.669216,1286.023572,0,0,500
72,0,4945.669216,1268.073641,0,0,4616.872623
72,0,4945.669216,1184.086151,0,0,3906.508312
73,1,2379.847208,1000,0,0,2428.456211
73,0,2379.847208,937.1784212,0,0,500
73,0,2379.847208,1004.162077,0,0,2383.605888
73,1,2379.847208,1185.116345,0,0,4032.41615
73,0,2379.847208,1246.24958,0,0,1330.265821
73,0,2379.847208,1133.406606,0,0,978.8304025
73,0,2379.847208,1376.821814,0,0,500
73,0,2379.847208,1442.425749,0,0,3000.371395
73,1,2379.847208,1574.369052,0,0,5237.560362
73,0,2379.847208,1536.872509,0,0,5125.932323
73,0,2379.847208,1529.06096,0,0,5178.602859
73,0,2379.847208,1500.986294,0,0,1062.925887
73,0,2379.847208,1473.67649,0,0,500
73,0,2379.847208,1515.319946,0,0,2580.496084
73,1,2379.847208,1356.580838,1,0,2488.843217
73,0,2379.847208,1352.576479,0,0,500
73,0,2379.847208,1500.635808,0,0,2036.786074
73,1,2379.847208,1481.634437,0,0,4243.587831
73,0,2379.847208,1530.435137,0,0,2188.470335
73,0,2379.847208,1598.134867,0,0,500
73,0,2379.847208,1506.807439,0,0,5780.721658
73,0,2379.847208,1619.603256,0,0,3691.123374
73,0,2379.847208,1638.676888,0,0,3406.773704
73,0,2379.847208,1694.363676,0,0,2987.412295
73,0,2379.847208,1730.062563,1,0,4117.380028
73,0,2379.847208,1628.955894,0,0,5672.977184
73,0,2379.847208,1735.422245,0,0,2936.539127
73,0,2379.847208,2065.56205,0,0,4011.963424
73,1,2379.847208,2256.289469,0,0,6376.892303
73,0,2379.847208,2401.602021,1,0,1104.966471
73,1,2379.847208,2426.10057,0,0,4851.509916
73,0,2379.847208,2485.463126,0,0,4433.427476
73,1,2379.847208,2368.860834,0,0,9406.867092
73,1,2379.847208,2341.914211,0,0,5393.810816
73,0,2379.847208,2288.415347,1,0,542.3673192
73,1,2379.847208,2372.592298,0,0,5071.418263
73,0,2379.847208,2338.36531,0,0,706.5975856
73,0,2379.847208,2285.951908,1,0,3776.142781
73,0,2379.847208,2264.519122,0,0,5051.858724
73,0,2379.847208,2310.39177,0,0,2455.142371
73,0,2379.847208,2263.541003,0,0,8868.162395
73,1,2379.847208,2220.073874,0,0,3203.330113
73,0,2379.847208,2149.51301,1,0,500
73,1,2379.847208,2192.825949,0,0,4957.499284
73,0,2379.847208,2198.868361,0,0,3403.643902
73,1,2379.847208,2022.085721,0,0,6520.286428
73,1,2379.847208,1739.795607,1,0,500
73,1,2379.847208,1852.35742,0,0,4237.565677
73,0,2379.847208,1782.825249,0,0,6456.792419
73,0,2379.847208,1873.380203,1,0,3481.161444
73,1,2379.847208,1817.312793,0,0,979.8977343
73,0,2379.847208,1791.308169,1,0,1164.543333
73,0,2379.847208,1749.571553,0,0,2968.548841
73,0,2379.847208,1814.891501,1,0,4260.989994
73,0,2379.847208,1677.854851,0,0,5693.601248
73,0,2379.847208,1755.474185,0,0,5418.56933
73,0,2379.847208,1728.604737,0,0,2227.368752
73,1,2379.847208,1698.496447,0,0,500
73,1,2379.847208,1708.735696,0,0,2596.503179
73,0,2379.847208,1632.907228,0,0,2668.821738
73,1,2379.847208,1579.783283,0,0,6400.135241
73,0,2379.847208,1684.555101,0,0,2489.230863
73,0,2379.847208,1609.559125,0,0,2998.061182
73,0,2379.847208,1602.744999,0,0,673.7662554
73,0,2379.847208,1480.917519,0,0,3063.87029
73,0,2379.847208,1618.064725,0,0,8757.493012
73,1,2379.847208,1730.31007,0,0,2758.902982
73,0,2379.847208,1863.186478,0,0,4322.647501
73,0,2379.847208,1804.246884,0,0,3377.565346
73,0,2379.847208,1827.406129,0,0,2220.374968
73,0,2379.847208,1951.921523,0,0,1889.217345
73,0,2379.847208,1931.347528,1,0,2303.701352
73,0,2379.847208,1772.674481,0,0,2303.159692
73,0,2379.847208,1706.162455,0,0,3973.219438
73,0,2379.847208,1785.861553,0,0,2489.059845
73,0,2379.847208,1981.965155,0,0,997.6323532
73,0,2379.847208,2114.691276,0,0,3271.634955
73,1,2379.847208,2159.917411,0,0,2459.624914
73,1,2379.847208,2242.139211,0,0,923.7587876
73,0,2379.847208,2330.058983,0,0,2138.359092
73,0,2379.847208,2222.83049,0,0,4660.728399
73,1,2379.847208,2140.608886,0,0,1987.110795
73,0,2379.847208,2044.10554,1,0,2623.76081
73,0,2379.847208,2203.944389,0,0,3333.136436
73,0,2379.847208,2281.013288,0,0,3812.926291
73,1,2379.847208,2419.552051,0,0,4779.731399
73,1,2379.847208,2398.374149,0,0,5642.535306
73,0,2379.847208,2438.085558,0,0,7289.120381
73,1,2379.847208,2279.438379,1,0,5309.374846
73,0,2379.847208,2296.314813,0,0,500
73,0,2379.847208,2384.695385,1,0,1360.858853
73,0,2379.847208,2443.801922,0,0,5879.820616
73,0,2379.847208,2327.034533,0,0,5282.950728
73,1,2379.847208,2274.593509,0,0,8420.189114
73,1,2379.847208,2307.913959,0,0,2326.381861
73,0,2379.847208,2404.918814,0,0,4350.294281
73,1,2379.847208,2527.356045,0,0,3492.483282
73,0,2379.847208,2445.77246,0,0,7134.129959
73,1,2379.847208,2612.223535,0,0,5414.239238
74,0,1106.170376,1000,0,0,3179.741304
74,1,1106.170376,1062.682586,0,0,1249.940009
74,1,1106.170376,1105.855076,0,0,500
74,0,1106.170376,864.2754279,0,0,973.7812664
74,0,1106.170376,838.1723286,0,0,500
74,0,1106.170376,901.6233696,0,0,2404.31545
74,0,1106.170376,687.8392183,0,0,500
74,0,1106.170376,652.3877743,0,0,500
74,1,1106.170376,761.3395821,0,0,2582.655197
74,0,1106.170376,873.4408586,0,0,2662.784069
74,0,1106.170376,777.2432854,0,0,931.579387
74,1,1106.170376,829.5800665,0,0,500
74,0,1106.170376,1011.899918,0,0,2191.62857
74,0,1106.170376,891.610218,0,0,500
74,0,1106.170376,749.8151058,1,0,500
74,0,1106.170376,677.6730357,0,0,1605.628846
74,1,1106.170376,612.6871482,0,0,500
74,1,1106.170376,681.9735656,0,0,500
74,0,1106.170376,607.7536361,0,0,517.9561653
74,1,1106.170376,650.7022639,0,0,500
74,1,1106.170376,541.2250115,0,0,500
74,0,1106.170376,500,0,0,667.5600061
74,1,1106.170376,500,0,0,500
74,1,1106.170376,500,0,0,500
74,0,1106.170376,500,1,0,500
74,0,1106.170376,500,0,0,500
74,0,1106.170376,500,0,0,500
74,0,1106.170376,500,0,0,500
74,0,1106.170376,500,0,0,504.5152844
74,0,1106.170376,500,1,0,500
74,1,1106.170376,500,0,0,500
74,0,1106.170376,584.391317,0,0,500
74,0,1106.170376,638.448419,0,0,1209.83499
74,0,1106.170376,646.5965389,0,0,500
74,0,1106.170376,533.1766588,1,0,500
74,0,1106.170376,536.1900894,0,0,1153.693448
74,1,1106.170376,578.4796578,0,0,500
74,1,1106.170376,500,1,0,3648.85153
74,0,1106.170376,500,0,0,1700.963182
74,1,1106.170376,500,0,0,1951.226142
74,1,1106.170376,582.3204586,0,0,2668.454132
74,0,1106.170376,500,0,0,1779.872876
74,1,1106.170376,500,1,0,500
74,1,1106.170376,570.3258044,0,0,1408.320316
74,1,1106.170376,583.7833325,0,0,500
74,0,1106.170376,500,0,0,500
74,0,1106.170376,500,1,0,500
74,0,1106.170376,500,0,0,688.6066384
74,1,1106.170376,500,0,0,500
74,1,1106.170376,729.3646904,1,0,2860.459483
74,1,1106.170376,739.573964,0,0,3171.80389
74,1,1106.170376,813.9744315,1,0,500
74,0,1106.170376,824.8599129,0,0,1870.475324
74,0,1106.170376,924.0037454,1,0,1716.151042
74,0,1106.170376,828.0123027,0,0,2203.9347
74,0,1106.170376,827.486658,0,0,500
74,1,1106.170376,854.9890885,0,0,2886.174865
74,1,1106.170376,1002.997707,0,0,937.3106209
74,0,1106.170376,932.9551447,0,0,3983.236859
74,0,1106.170376,785.3486888,0,0,500
74,0,1106.170376,714.1268732,0,0,500
74,0,1106.170376,789.8339087,0,0,3704.772406
74,0,1106.170376,856.5406441,0,0,798.8253117
74,0,1106.170376,814.7964164,0,0,1259.638831
74,1,1106.170376,782.3314347,0,0,500
74,1,1106.170376,763.1831998,0,0,500
74,1,1106.170376,717.7303049,0,0,500
74,0,1106.170376,783.7684828,0,0,2914.046232
74,1,1106.170376,851.603528,0,0,500
74,1,1106.170376,835.9765401,0,0,500
74,0,1106.170376,951.3426856,0,0,500
74,1,1106.170376,917.5208123,1,0,2176.232848
74,0,1106.170376,873.0190819,0,0,1269.943198
74,0,1106.170376,944.60482,0,0,500
74,0,1106.170376,1026.333145,0,0,1927.250527
74,1,1106.170376,918.2180598,0,0,1590.826351
74,0,1106.170376,731.5514404,0,0,2622.086013
74,0,1106.170376,668.1084064,0,0,500
74,0,1106.170376,626.7658846,0,0,500
74,0,1106.170376,582.0325797,0,0,3305.272878
74,0,1106.170376,667.6051639,0,0,1429.114025
74,0,1106.170376,580.8332668,0,0,500
74,0,1106.170376,500,1,0,952.38727
74,0,1106.170376,500,0,0,500
74,0,1106.170376,500,0,0,500
74,0,1106.170376,500,0,0,500
74,0,1106.170376,500,0,0,500
74,0,1106.170376,500,0,0,500
74,1,1106.170376,500,1,0,500
74,0,1106.170376,672.1308085,0,0,2001.487557
74,0,1106.170376,630.3176769,1,0,4672.213488
74,1,1106.170376,557.6097636,0,0,500
74,0,1106.170376,572.9533894,0,0,500
